Section	Id	Action
Main	42595	Fixed lane comp area: Delete comp area edge at mouse
Main	42596	Tracks: Implode selected items across tracks to one fixed lane track
Main	42597	Track: Toggle allow editing media items while comping
Main	42598	Track: Toggle allow editing media items while comping for track at mouse
Main	42599	Fixed lane comp area: Add comp area between previous and next comp areas for lane at mouse
Main	42600	Fixed lane comp area: Split comp area at edit cursor
Main	42601	Options: Razor edits on collapsed fixed lane tracks affect all lanes
Main	42602	Fixed lane comp area: Split media items at comp area edges
Main	42603	Fixed lane comp area: Split media items at edges of comp area at mouse
Main	42606	Item: Remove active takes from ARA edit pool (unpool)
Main	42607	Item: Select all other media items that share pooled ARA edits with selected items
Main	42608	Item: Select all other media items that share the same source media as selected items
Main	42609	Item: Return active takes to ARA edit pool (re-pool)
Main	42610	Track properties: Show/hide fixed lane buttons
Main	42611	Move comp area at mouse down, or switch items to next take
Main	42612	Move comp area at mouse up, or switch items to previous take
Main	42613	Fixed lane comp area: Add comp area from mouse position to next area or end of media
Main	42615	Mouse modifiers: Set arrange view override mouse modifiers A
Main	42616	Mouse modifiers: Toggle arrange view override mouse modifiers A
Main	42617	Mouse modifiers: Set arrange view override mouse modifiers B
Main	42618	Mouse modifiers: Toggle arrange view override mouse modifiers B
Main	42619	Mouse modifiers: Set arrange view override mouse modifiers C
Main	42620	Mouse modifiers: Toggle arrange view override mouse modifiers C
Main	42621	Mouse modifiers: Clear arrange view override mouse modifiers
Main	42622	Mouse modifiers: Set arrange view override mouse modifiers A until next mouseup
Main	42623	Mouse modifiers: Set arrange view override mouse modifiers B until next mouseup
Main	42624	Mouse modifiers: Set arrange view override mouse modifiers C until next mouseup
Main	42626	Peaks: Force mono peaks
Main	42629	Track lanes: Delete source media within comp areas and re-comp
Main	42630	Razor edit: Enclose media items
Main	42631	Options: Toggle auto-fade/auto-crossfade when comping in fixed lanes
Main	42632	Mouse modifiers: Set arrange view override mouse modifiers D
Main	42633	Mouse modifiers: Toggle arrange view override mouse modifiers D
Main	42634	Mouse modifiers: Set arrange view override mouse modifiers D until next mouseup
Main	42635	Take: Explode takes on selected tracks to fixed lanes
Main	42636	Take: Explode takes on selected tracks to fixed lanes and add comp areas from active takes
Main	42637	Take: Implode selected fixed lane tracks to takes using best efforts (overlapping items may be shortened)
Main	42638	Track properties: Toggle show/play only one fixed item lane
Main	42639	Tracks: Explode selected items on fixed lane tracks to one new track per lane
Main	42640	Options: Preserve trailing values when recording automation
Main	42641	Fixed lane comp area: Split comp area at mouse position
Main	42642	Fixed lane comp area: Delete comp area
Main	42643	Fixed lane comp area: Delete comp area at mouse
Main	42644	Fixed lane comp area: Delete comp area at mouse but not media items
Main	42645	Track: Toggle comping
Main	42646	Track: Toggle comping for track at mouse
Main	42647	Track lanes: Add empty lane at bottom of track
Main	42648	Track lanes: Delete lane at bottom of track (including media items)
Main	42649	Track lanes: Comp into new empty lane for track under mouse, automatically creating comp areas
Main	42650	FX: Toggle map to container parameter for last touched FX parameter
Main	42652	Track lanes: Add comp areas for selected items
Main	42653	Project tabs: Display video from background projects if active project lacks video
Main	42654	Track lanes: Copy edited media items to new lane and re-comp for track under mouse
Main	42655	Item: Maximize height of selected items in free item positioning mode
Main	42657	Fixed lane comp area: Add comp area at time selection for lane at mouse
Main	42659	Track: Toggle automatically delete empty fixed lanes at bottom of track
Main	42660	Track properties: Toggle fixed item lanes (convert takes to lanes)
Main	42661	Track properties: Set fixed lanes (convert takes to lanes)
Main	42662	Track properties: Unset free item positioning/fixed item lanes (convert fixed lanes to takes)
Main	42663	ReaScript: Show ReaScript console
Main	42664	ReaScript: Clear contents of ReaScript console
Main	42665	Track: Insert visual spacer before tracks
Main	42666	Track: Insert visual spacer after tracks
Main	42667	Track: Remove visual spacer before tracks
Main	42668	Track: Remove visual spacer after tracks
Main	42669	Track: Insert visual spacer before and after tracks
Main	42670	Track: Remove track spacers
Main	42671	Track: Insert visual spacer before last touched track
Main	42672	Track: Insert visual spacer after last touched track
Main	42673	Track: Remove visual spacer before last touched track
Main	42674	Track: Remove visual spacer after last touched track
Main	42675	Track: Toggle automatically creating comp areas for new recording while comping
Main	42676	Track lanes: Delete lane under mouse (including media items)
Main	42677	Options: New recording adds media items in layers
Main	42678	View: Show envelope manager window
Main	42679	Regions: Select/unselect all regions for rendering
Main	42680	Item: Up-rank active take or last recording pass
Main	42681	Item: Down-rank active take or last recording pass
Main	42682	Item: Delete takes that are down-ranked (no confirm)
Main	42683	Track lanes: Delete comp areas (including source media) for track under mouse
Main	42684	Track lanes: Delete source media within comp areas and re-comp for track under mouse
Main	42685	Item: Apply first track FX to items
Main	42686	Item: Apply first take FX to items
Main	42687	Item: Apply first track FX to items (mono output)
Main	42688	Item: Apply first take FX to items (mono output)
Main	42689	Track lanes: Delete empty lanes with no media items
Main	42690	Track lanes: Delete lanes (including media items) with no comp areas
Main	42691	Track lanes: Delete lanes (including media items) that are not playing
Main	42692	Track lanes: Turn off comping
Main	42693	Item: Set all media item takes that share the same source media to the same random color
Main	42694	Tracks: Copy items on currently-playing lanes on selected fixed lane tracks to one new track per lane
Main	42695	Tracks: Explode items on selected fixed lane tracks to one new track per lane
Main	42696	Track: Show/hide children of selected folder tracks in TCP
Main	42697	View: Toggle track zoom to default height
Main	42698	View: Cycle track zoom between minimum, default, and maximum height (limit to 100% of arrange view)
Main	42699	Options: Do not display tracks in folder when folder is fully collapsed
Main	42700	View: Toggle track zoom to maximum height (even if over 100% of arrange view)
Main	42701	View: Cycle track zoom between minimum, default, and maximum height (even if over 100% of arrange view)
Main	42702	Options: Toggle new recording adds lanes (new lanes play exclusively)
Main	42703	Track lanes: Reset all lane names for track under mouse
Main	42704	Track properties: Toggle fixed item lanes big/small
Main	42705	Track: Display gain reduction in track meters for plug-ins that support it
Main	42707	Fixed lane comp area: Move comp area up for selected items
Main	42708	Fixed lane comp area: Move comp area down for selected items
Main	42711	Fixed lane comp area: Set loop points to comp area at mouse (half second preroll/postroll)
Main	42712	Fixed lane comp area: Set loop points to comp area at mouse (one second preroll/postroll)
Main	42713	Toolbar: Open/close toolbar 17
Main	42714	Toolbar: Open/close toolbar 18
Main	42715	Toolbar: Open/close toolbar 19
Main	42716	Toolbar: Open/close toolbar 20
Main	42717	Toolbar: Open/close toolbar 21
Main	42718	Toolbar: Open/close toolbar 22
Main	42719	Toolbar: Open/close toolbar 23
Main	42720	Toolbar: Open/close toolbar 24
Main	42721	Toolbar: Open/close toolbar 25
Main	42722	Toolbar: Open/close toolbar 26
Main	42723	Toolbar: Open/close toolbar 27
Main	42724	Toolbar: Open/close toolbar 28
Main	42725	Toolbar: Open/close toolbar 29
Main	42726	Toolbar: Open/close toolbar 30
Main	42727	Toolbar: Open/close toolbar 31
Main	42728	Toolbar: Open/close toolbar 32
Main	42729	Toolbars: Switch to toolbar 17
Main	42730	Toolbars: Switch to toolbar 18
Main	42731	Toolbars: Switch to toolbar 19
Main	42732	Toolbars: Switch to toolbar 20
Main	42733	Toolbars: Switch to toolbar 21
Main	42734	Toolbars: Switch to toolbar 22
Main	42735	Toolbars: Switch to toolbar 23
Main	42736	Toolbars: Switch to toolbar 24
Main	42737	Toolbars: Switch to toolbar 25
Main	42738	Toolbars: Switch to toolbar 26
Main	42739	Toolbars: Switch to toolbar 27
Main	42740	Toolbars: Switch to toolbar 28
Main	42741	Toolbars: Switch to toolbar 29
Main	42742	Toolbars: Switch to toolbar 30
Main	42743	Toolbars: Switch to toolbar 31
Main	42744	Toolbars: Switch to toolbar 32
Main	42745	Toolbar: Open/close MIDI toolbar 9
Main	42746	Toolbar: Open/close MIDI toolbar 10
Main	42747	Toolbar: Open/close MIDI toolbar 11
Main	42748	Toolbar: Open/close MIDI toolbar 12
Main	42749	Toolbar: Open/close MIDI toolbar 13
Main	42750	Toolbar: Open/close MIDI toolbar 14
Main	42751	Toolbar: Open/close MIDI toolbar 15
Main	42752	Toolbar: Open/close MIDI toolbar 16
Main	42753	Toolbars: Switch to MIDI toolbar 9
Main	42754	Toolbars: Switch to MIDI toolbar 10
Main	42755	Toolbars: Switch to MIDI toolbar 11
Main	42756	Toolbars: Switch to MIDI toolbar 12
Main	42757	Toolbars: Switch to MIDI toolbar 13
Main	42758	Toolbars: Switch to MIDI toolbar 14
Main	42759	Toolbars: Switch to MIDI toolbar 15
Main	42760	Toolbars: Switch to MIDI toolbar 16
Main	42761	Toolbar: Open toolbar 17 at mouse cursor
Main	42762	Toolbar: Open toolbar 18 at mouse cursor
Main	42763	Toolbar: Open toolbar 19 at mouse cursor
Main	42764	Toolbar: Open toolbar 20 at mouse cursor
Main	42765	Toolbar: Open toolbar 21 at mouse cursor
Main	42766	Toolbar: Open toolbar 22 at mouse cursor
Main	42767	Toolbar: Open toolbar 23 at mouse cursor
Main	42768	Toolbar: Open toolbar 24 at mouse cursor
Main	42769	Toolbar: Open toolbar 25 at mouse cursor
Main	42770	Toolbar: Open toolbar 26 at mouse cursor
Main	42771	Toolbar: Open toolbar 27 at mouse cursor
Main	42772	Toolbar: Open toolbar 28 at mouse cursor
Main	42773	Toolbar: Open toolbar 29 at mouse cursor
Main	42774	Toolbar: Open toolbar 30 at mouse cursor
Main	42775	Toolbar: Open toolbar 31 at mouse cursor
Main	42776	Toolbar: Open toolbar 32 at mouse cursor
Main	42777	Toolbar: Open MIDI toolbar 9 at mouse cursor
Main	42778	Toolbar: Open MIDI toolbar 10 at mouse cursor
Main	42779	Toolbar: Open MIDI toolbar 11 at mouse cursor
Main	42780	Toolbar: Open MIDI toolbar 12 at mouse cursor
Main	42781	Toolbar: Open MIDI toolbar 13 at mouse cursor
Main	42782	Toolbar: Open MIDI toolbar 14 at mouse cursor
Main	42783	Toolbar: Open MIDI toolbar 15 at mouse cursor
Main	42784	Toolbar: Open MIDI toolbar 16 at mouse cursor
Main	42785	Track: Move tracks to new folder
Main	42786	Track: Move tracks to folder...
Main	42787	Track lanes: Move items down to first available lane, add lane if needed
Main	42788	Options: Track media/razor edit grouping affects items that start and end at the same time
Main	42789	Track lanes: Delete comp areas for track under mouse
Main	42790	Track lanes: Play only first lane
Main	42791	Track lanes: Play only first lane for track under mouse
Main	42792	Transport: Secondary time unit: Measures.Beats
Main	42793	Options: When auto-punch recording into a fixed lane track, add the whole recording
Main	42794	Options: Allow changing comp area source lane when clicking empty track space
Main	42795	Options: Allow including empty track space in comp areas
Main	42796	Track lanes: Delete all lanes (including media items)
Main	42797	Track lanes: Comp into new empty lane
Main	42798	Track lanes: Comp into new empty lane, automatically creating comp areas
Main	42799	Track lanes: Play all lanes
Main	42800	Track lanes: Play no lanes
Main	42801	Track lanes: Reset all lane names
Main	42802	Track lanes: Copy edited media items with no matching source lane to new lane and re-comp
Main	42803	Options: Allow reordering/empty slots in TCP/MCP send lists
Main	42933	Track lanes: Delete all lanes except lane under mouse for track under mouse (including media items)
Main	42938	Track lanes: Move items up if possible to minimize lane usage (preserve relative lane positions)
Main	42940	Track lanes: Media items in higher numbered lanes mask playback of lower lanes for track under mouse
Main	42941	Track lanes: Media items in higher numbered lanes mask playback of lower lanes
Main	42942	Track: Crop to playing media items for track under mouse
Main	42943	Track: Crop to playing media items
Main	42944	Track: Crop to playing media items, preserving fixed lanes, for track under mouse
Main	42945	Track: Crop to playing media items, preserving fixed lanes
Main	42946	Track: Copy playing media items to new track for track under mouse
Main	42947	Track: Copy playing media items to new track
Main	42949	Track lanes: Copy edited media item back to source lane and re-comp for track under mouse
Main	42950	Track lanes: Discard media item edits and re-comp from source lane for track under mouse
Main	42951	Edit: Dynamic split items using most recent settings
Main	42952	Track lanes: Refresh out-of-sync comp areas for track under mouse
Main	42953	Track lanes: Delete empty comp areas for track under mouse
Main	42954	Track lanes: Delete empty comp areas
Main	42955	Track lanes: Delete comp areas
Main	42956	Track lanes: Delete comp areas (including source media)
Main	42957	Razor edit: Select media items within razor edit area
Main	42959	Track lanes: Move items up if possible to minimize lane usage
Main	42960	Track: Exit fixed lane view for all fixed lane tracks in the project
Main	42961	Track: Show only one lane for all fixed lane tracks in the project that have only one lane playing
Main	42962	Track: Set small fixed lanes for all fixed lane tracks in the project
Main	42963	Track: Set big fixed lanes for all fixed lane tracks in the project
Main	42964	Move edit cursor to left edge of visible arrange view
Main	43093	Track: Insert new track as first track
Main	43094	Item properties: Set MIDI items to use current tempo and ignore project tempo changes, set item timebase to time
Main	43095	Item properties: Set MIDI items to follow project tempo changes, set item timebase to beats (position, length, rate)
Main	43096	Item properties: Set MIDI items to use current tempo and ignore project tempo changes, set item timebase to beats (position only)
Main	43097	Options: Razor edits on small fixed lane tracks affect all lanes
Main	43098	Track properties: Show/play only one fixed item lane
Main	43099	Track properties: Show/play all fixed item lanes
Main	43100	Track properties: Make fixed item lanes small
Main	43101	Track properties: Make fixed item lanes big
Main	43102	Regions: Set loop points to current region
Main	43103	Regions: Set loop points to previous region
Main	43144	Regions: Set loop points to next region
Main	43145	Peaks: Toggle color peaks by momentary loudness (LUFS-M)
Main	43146	Peaks: Toggle show graph of momentary loudness (LUFS-M)
Main	43147	Peaks: Toggle color peaks by short-term loudness (LUFS-S)
Main	43148	Peaks: Toggle show graph of short-term loudness (LUFS-S)
Main	43149	Options: Show peak value tooltips on media items (and loudness, if peaks are configured to calculate it)
Main	43150	FX: Toggle preference: Auto-bypass FX that require PDC on record arm-affected tracks
Main	43151	Options: New recording adds lanes in layers (multiple lanes play at once)
Main	43152	Options: New recording adds lanes (new lanes play exclusively)
Main	43153	Options: New recording does not add lanes
Main	43154	Item: Import media cues as take markers
Main	43155	Item: Up-rank take or comp area under mouse
Main	43156	Item: Down-rank take or comp area under mouse
Main	43157	Item: Up-rank take marker at play position or edit cursor
Main	43158	Item: Down-rank take marker at play position or edit cursor
Main	43159	Item: Up-rank take marker at mouse position
Main	43160	Item: Down-rank take marker at mouse position
Main	43161	Item: Clear up-rank/down-rank markers
Main	43162	Item: Clear up-rank/down-rank markers for take under mouse
Main	43163	Item: Delete takes for item under mouse that are down-ranked (no confirm)
Main	43164	Item: Delete takes for item under mouse that are not up-ranked (no confirm)
Main	43165	Track: Clear up-rank/down-rank markers for all items on track
Main	43166	Track: Delete takes for all items on track that are not up-ranked (no confirm)
Main	43167	Track: Delete takes for all items on track that are down-ranked (no confirm)
Main	43168	Item: Split at take markers (active take only)
Main	43169	Item: Split at take markers for item under mouse (active take only)
Main	43170	Item: Split at take markers for all items on track (active takes only)
Main	43171	Item: Split at take markers (all takes)
Main	43172	Item: Split at take markers for item under mouse (all takes)
Main	43173	Item: Split at take markers for all items on track (all takes)
Main	43174	Item: Up-rank take marker at 1 second before play position, or at edit cursor if not playing back
Main	43175	Item: Down-rank take marker at 1 second before play position, or at edit cursor if not playing back
Main	43176	Item: Up-rank take marker at 2 seconds before play position, or at edit cursor if not playing back
Main	43177	Item: Down-rank take marker at 2 seconds before play position, or at edit cursor if not playing back
Main	43178	Item: Split items at edit cursor (select left)
Main	43179	Item: Split item under mouse cursor (select left)
Main	43180	Item: Split item under mouse cursor (ignore grouping, select left)
Main	43181	Item: Add/edit take marker at time selection
Main	43182	Item: Delete take markers in time selection
Main	43183	Item: Up-rank take marker at time selection
Main	43184	Item: Down-rank take marker at time selection
Main	43185	View: Toggle show TCP area
Main	43188	View: Toggle to alternate TCP area width (alternate is zero by default)
Main	43191	Options: Crossfade left when splitting
Main	43192	Options: Crossfade right when splitting
Main	43193	Options: Crossfade center when splitting
Main	43194	View: Toggle display mouse position indicator vertical line in arrange view
Main	43195	Options: Respect toolbar auto-crossfade button on split
Main	43196	Options: Cycle split options: Crossfade left, crossfade center, crossfade right, no crossfade
Main	43197	Item: Cycle through up-rank/down-rank levels for active take or last recording pass
Main	43198	Item: Cycle through up-rank/down-rank levels for take or comp area under mouse
Main	43199	Item: Cycle through up-rank/down-rank levels for take marker at play position or edit cursor
Main	43200	Item: Cycle through up-rank/down-rank levels for take marker at mouse position
Main	43201	Item: Cycle through up-rank/down-rank levels for take marker at time selection
Main	43202	Item: Clear up-rank/down-rank markers within time selection
Main	43203	View: If displayed, toggle mouse position indicator vertical line respects toolbar snap button
Main	43204	View: Time unit for ruler: Minutes:Seconds (minimal)
Main	43205	View: Time unit for ruler: Measures.Fractions
Main	43206	Show render path in explorer
Main	43207	Peaks: Toggle show spectral peaks and graph of momentary loudness (LUFS-M)
Main	43208	Peaks: Toggle show spectral peaks and graph of short-term loudness (LUFS-S)
Main	43209	Peaks: Toggle spectral peaks + spectrogram
Main	43210	Loop points: Move start point to cursor (preserve length)
Main	43211	Loop points: Move end point to cursor (preserve length)
Main	43212	Time selection: Move start point to cursor (preserve length)
Main	43213	Time selection: Move end point to cursor (preserve length)
Main	43214	Group: Select all tracks in group 65
Main	43215	Group: Select all tracks in group 66
Main	43216	Group: Select all tracks in group 67
Main	43217	Group: Select all tracks in group 68
Main	43218	Group: Select all tracks in group 69
Main	43219	Group: Select all tracks in group 70
Main	43220	Group: Select all tracks in group 71
Main	43221	Group: Select all tracks in group 72
Main	43222	Group: Select all tracks in group 73
Main	43223	Group: Select all tracks in group 74
Main	43224	Group: Select all tracks in group 75
Main	43225	Group: Select all tracks in group 76
Main	43226	Group: Select all tracks in group 77
Main	43227	Group: Select all tracks in group 78
Main	43228	Group: Select all tracks in group 79
Main	43229	Group: Select all tracks in group 80
Main	43230	Group: Select all tracks in group 81
Main	43231	Group: Select all tracks in group 82
Main	43232	Group: Select all tracks in group 83
Main	43233	Group: Select all tracks in group 84
Main	43234	Group: Select all tracks in group 85
Main	43235	Group: Select all tracks in group 86
Main	43236	Group: Select all tracks in group 87
Main	43237	Group: Select all tracks in group 88
Main	43238	Group: Select all tracks in group 89
Main	43239	Group: Select all tracks in group 90
Main	43240	Group: Select all tracks in group 91
Main	43241	Group: Select all tracks in group 92
Main	43242	Group: Select all tracks in group 93
Main	43243	Group: Select all tracks in group 94
Main	43244	Group: Select all tracks in group 95
Main	43245	Group: Select all tracks in group 96
Main	43246	Group: Select all tracks in group 97
Main	43247	Group: Select all tracks in group 98
Main	43248	Group: Select all tracks in group 99
Main	43249	Group: Select all tracks in group 100
Main	43250	Group: Select all tracks in group 101
Main	43251	Group: Select all tracks in group 102
Main	43252	Group: Select all tracks in group 103
Main	43253	Group: Select all tracks in group 104
Main	43254	Group: Select all tracks in group 105
Main	43255	Group: Select all tracks in group 106
Main	43256	Group: Select all tracks in group 107
Main	43257	Group: Select all tracks in group 108
Main	43258	Group: Select all tracks in group 109
Main	43259	Group: Select all tracks in group 110
Main	43260	Group: Select all tracks in group 111
Main	43261	Group: Select all tracks in group 112
Main	43262	Group: Select all tracks in group 113
Main	43263	Group: Select all tracks in group 114
Main	43264	Group: Select all tracks in group 115
Main	43265	Group: Select all tracks in group 116
Main	43266	Group: Select all tracks in group 117
Main	43267	Group: Select all tracks in group 118
Main	43268	Group: Select all tracks in group 119
Main	43269	Group: Select all tracks in group 120
Main	43270	Group: Select all tracks in group 121
Main	43271	Group: Select all tracks in group 122
Main	43272	Group: Select all tracks in group 123
Main	43273	Group: Select all tracks in group 124
Main	43274	Group: Select all tracks in group 125
Main	43275	Group: Select all tracks in group 126
Main	43276	Group: Select all tracks in group 127
Main	43277	Group: Select all tracks in group 128
Main	43278	Group: Enable group 65
Main	43279	Group: Enable group 66
Main	43280	Group: Enable group 67
Main	43281	Group: Enable group 68
Main	43282	Group: Enable group 69
Main	43283	Group: Enable group 70
Main	43284	Group: Enable group 71
Main	43285	Group: Enable group 72
Main	43286	Group: Enable group 73
Main	43287	Group: Enable group 74
Main	43288	Group: Enable group 75
Main	43289	Group: Enable group 76
Main	43290	Group: Enable group 77
Main	43291	Group: Enable group 78
Main	43292	Group: Enable group 79
Main	43293	Group: Enable group 80
Main	43294	Group: Enable group 81
Main	43295	Group: Enable group 82
Main	43296	Group: Enable group 83
Main	43297	Group: Enable group 84
Main	43298	Group: Enable group 85
Main	43299	Group: Enable group 86
Main	43300	Group: Enable group 87
Main	43301	Group: Enable group 88
Main	43302	Group: Enable group 89
Main	43303	Group: Enable group 90
Main	43304	Group: Enable group 91
Main	43305	Group: Enable group 92
Main	43306	Group: Enable group 93
Main	43307	Group: Enable group 94
Main	43308	Group: Enable group 95
Main	43309	Group: Enable group 96
Main	43310	Group: Enable group 97
Main	43311	Group: Enable group 98
Main	43312	Group: Enable group 99
Main	43313	Group: Enable group 100
Main	43314	Group: Enable group 101
Main	43315	Group: Enable group 102
Main	43316	Group: Enable group 103
Main	43317	Group: Enable group 104
Main	43318	Group: Enable group 105
Main	43319	Group: Enable group 106
Main	43320	Group: Enable group 107
Main	43321	Group: Enable group 108
Main	43322	Group: Enable group 109
Main	43323	Group: Enable group 110
Main	43324	Group: Enable group 111
Main	43325	Group: Enable group 112
Main	43326	Group: Enable group 113
Main	43327	Group: Enable group 114
Main	43328	Group: Enable group 115
Main	43329	Group: Enable group 116
Main	43330	Group: Enable group 117
Main	43331	Group: Enable group 118
Main	43332	Group: Enable group 119
Main	43333	Group: Enable group 120
Main	43334	Group: Enable group 121
Main	43335	Group: Enable group 122
Main	43336	Group: Enable group 123
Main	43337	Group: Enable group 124
Main	43338	Group: Enable group 125
Main	43339	Group: Enable group 126
Main	43340	Group: Enable group 127
Main	43341	Group: Enable group 128
Main	43342	File: Open render statistics charts from most recent render in web browser (hide project regions/markers)
Main	43343	File: Open render statistics charts from most recent render in web browser (hide file paths and project regions/markers)
Main	43344	Item properties: Normalize items using most recent settings (force normalize to loudest item)
Main	43345	Ruler: Set 0:00 to current edit cursor
Main	43346	Ruler: Reset project start time
Main	43347	Ruler: Set measure 1 to nearest measure to current edit cursor
Main	43348	Ruler: Reset project start measure
Main	43349	File: Dry run render project, using the most recent render settings
Main	43354	Transport: Play (solo selected items)
Main	43355	Transport: Play (stop at end of selected items, ignore loop selection)
Main	43401	Toolbars: Show toolbar 1 as menu
Main	43402	Toolbars: Show toolbar 2 as menu
Main	43403	Toolbars: Show toolbar 3 as menu
Main	43404	Toolbars: Show toolbar 4 as menu
Main	43405	Toolbars: Show toolbar 5 as menu
Main	43406	Toolbars: Show toolbar 6 as menu
Main	43407	Toolbars: Show toolbar 7 as menu
Main	43408	Toolbars: Show toolbar 8 as menu
Main	43409	Toolbars: Show toolbar 9 as menu
Main	43410	Toolbars: Show toolbar 10 as menu
Main	43411	Toolbars: Show toolbar 11 as menu
Main	43412	Toolbars: Show toolbar 12 as menu
Main	43413	Toolbars: Show toolbar 13 as menu
Main	43414	Toolbars: Show toolbar 14 as menu
Main	43415	Toolbars: Show toolbar 15 as menu
Main	43416	Toolbars: Show toolbar 16 as menu
Main	43417	Toolbars: Show toolbar 17 as menu
Main	43418	Toolbars: Show toolbar 18 as menu
Main	43419	Toolbars: Show toolbar 19 as menu
Main	43420	Toolbars: Show toolbar 20 as menu
Main	43421	Toolbars: Show toolbar 21 as menu
Main	43422	Toolbars: Show toolbar 22 as menu
Main	43423	Toolbars: Show toolbar 23 as menu
Main	43424	Toolbars: Show toolbar 24 as menu
Main	43425	Toolbars: Show toolbar 25 as menu
Main	43426	Toolbars: Show toolbar 26 as menu
Main	43427	Toolbars: Show toolbar 27 as menu
Main	43428	Toolbars: Show toolbar 28 as menu
Main	43429	Toolbars: Show toolbar 29 as menu
Main	43430	Toolbars: Show toolbar 30 as menu
Main	43431	Toolbars: Show toolbar 31 as menu
Main	43432	Toolbars: Show toolbar 32 as menu
Main	43433	Toolbars: Show MIDI toolbar 1 as menu
Main	43434	Toolbars: Show MIDI toolbar 2 as menu
Main	43435	Toolbars: Show MIDI toolbar 3 as menu
Main	43436	Toolbars: Show MIDI toolbar 4 as menu
Main	43437	Toolbars: Show MIDI toolbar 5 as menu
Main	43438	Toolbars: Show MIDI toolbar 6 as menu
Main	43439	Toolbars: Show MIDI toolbar 7 as menu
Main	43440	Toolbars: Show MIDI toolbar 8 as menu
Main	43441	Toolbars: Show MIDI toolbar 9 as menu
Main	43442	Toolbars: Show MIDI toolbar 10 as menu
Main	43443	Toolbars: Show MIDI toolbar 11 as menu
Main	43444	Toolbars: Show MIDI toolbar 12 as menu
Main	43445	Toolbars: Show MIDI toolbar 13 as menu
Main	43446	Toolbars: Show MIDI toolbar 14 as menu
Main	43447	Toolbars: Show MIDI toolbar 15 as menu
Main	43448	Toolbars: Show MIDI toolbar 16 as menu
Main	43461	Project: Set project timebase to time
Main	43462	Project: Set project timebase to beats (position, length, rate)
Main	43463	Project: Set project timebase to beats (position only)
Main	43464	Set project recording tag... ($rectag wildcard)
Main	43465	Clear project recording tag ($rectag wildcard)
Main	43466	Item edit: Phase alignment...
Main	43467	Options: Ripple per-track affects each track lane separately
Main	43468	Options: Ripple per-track when ripple is enabled
Main	43469	Options: Ripple all tracks when ripple is enabled
Main	43475	Options: Ripple edit when editing media item edges
Main	43484	Ruler: Show/hide selected project markers
Main	43485	Ruler: Show/hide all project markers
Main	43486	Ruler: Show/hide selected project regions
Main	43487	Ruler: Show/hide all project regions
Main	43488	Ruler: Show/hide selected project regions and markers
Main	43489	Ruler: Show/hide all project regions and markers
Main	43492	Ruler: Rename ruler lane 1
Main	43493	Ruler: Rename ruler lane 2
Main	43494	Ruler: Rename ruler lane 3
Main	43495	Ruler: Rename ruler lane 4
Main	43496	Ruler: Rename ruler lane 5
Main	43497	Ruler: Rename ruler lane 6
Main	43498	Ruler: Rename ruler lane 7
Main	43499	Ruler: Rename ruler lane 8
Main	43500	Ruler: Rename ruler lane 9
Main	43501	Ruler: Rename ruler lane 10
Main	43502	Ruler: Rename ruler lane 11
Main	43503	Ruler: Rename ruler lane 12
Main	43504	Ruler: Rename ruler lane 13
Main	43505	Ruler: Rename ruler lane 14
Main	43506	Ruler: Rename ruler lane 15
Main	43507	Ruler: Rename ruler lane 16
Main	43508	Ruler: Show/hide ruler lane 1
Main	43509	Ruler: Show/hide ruler lane 2
Main	43510	Ruler: Show/hide ruler lane 3
Main	43511	Ruler: Show/hide ruler lane 4
Main	43512	Ruler: Show/hide ruler lane 5
Main	43513	Ruler: Show/hide ruler lane 6
Main	43514	Ruler: Show/hide ruler lane 7
Main	43515	Ruler: Show/hide ruler lane 8
Main	43516	Ruler: Show/hide ruler lane 9
Main	43517	Ruler: Show/hide ruler lane 10
Main	43518	Ruler: Show/hide ruler lane 11
Main	43519	Ruler: Show/hide ruler lane 12
Main	43520	Ruler: Show/hide ruler lane 13
Main	43521	Ruler: Show/hide ruler lane 14
Main	43522	Ruler: Show/hide ruler lane 15
Main	43523	Ruler: Show/hide ruler lane 16
Main	43524	Ruler: Delete ruler lane 1
Main	43525	Ruler: Delete ruler lane 2
Main	43526	Ruler: Delete ruler lane 3
Main	43527	Ruler: Delete ruler lane 4
Main	43528	Ruler: Delete ruler lane 5
Main	43529	Ruler: Delete ruler lane 6
Main	43530	Ruler: Delete ruler lane 7
Main	43531	Ruler: Delete ruler lane 8
Main	43532	Ruler: Delete ruler lane 9
Main	43533	Ruler: Delete ruler lane 10
Main	43534	Ruler: Delete ruler lane 11
Main	43535	Ruler: Delete ruler lane 12
Main	43536	Ruler: Delete ruler lane 13
Main	43537	Ruler: Delete ruler lane 14
Main	43538	Ruler: Delete ruler lane 15
Main	43539	Ruler: Delete ruler lane 16
Main	43540	Ruler: Add ruler lane...
Main	43541	Ruler: Quick add ruler lane
Main	43542	Ruler: Ruler lane manager...
Main	43543	Region/Marker manager: Show regions
Main	43544	Region/Marker manager: Show markers
Main	43561	Automation: Save and clear all track envelope latches 
Main	43562	Automation: Restore all saved track envelope latches
Main	43563	Automation: Save and clear track envelope latches
Main	43564	Automation: Restore saved track envelope latches
Main	43565	Automation: Save and clear all track envelope latches if any, otherwise restore saved latches
Main	43566	Automation: Save and clear track envelope latches if any, otherwise restore saved latches
Main	43567	Options: Ripple edit all affects envelopes on all tracks
